Date_Time,Temp,UOM,ProbeID,SID,Collector,ProbeType
3/1/2018 0:00,4.376,deg C,2229157,15499,ABM,HOBO
3/1/2018 1:00,4.246,deg C,2229157,15499,ABM,HOBO
3/1/2018 2:00,4.115,deg C,2229157,15499,ABM,HOBO
3/1/2018 3:00,3.958,deg C,2229157,15499,ABM,HOBO
3/1/2018 4:00,3.749,deg C,2229157,15499,ABM,HOBO
3/1/2018 5:00,3.591,deg C,2229157,15499,ABM,HOBO
3/1/2018 6:00,3.433,deg C,2229157,15499,ABM,HOBO
3/1/2018 7:00,3.327,deg C,2229157,15499,ABM,HOBO
3/1/2018 8:00,3.221,deg C,2229157,15499,ABM,HOBO
3/1/2018 9:00,3.274,deg C,2229157,15499,ABM,HOBO
3/1/2018 10:00,3.591,deg C,2229157,15499,ABM,HOBO
3/1/2018 11:00,4.194,deg C,2229157,15499,ABM,HOBO
3/1/2018 12:00,4.895,deg C,2229157,15499,ABM,HOBO
3/1/2018 13:00,5.411,deg C,2229157,15499,ABM,HOBO
3/1/2018 14:00,5.719,deg C,2229157,15499,ABM,HOBO
3/1/2018 15:00,5.898,deg C,2229157,15499,ABM,HOBO
3/1/2018 16:00,6.102,deg C,2229157,15499,ABM,HOBO
3/1/2018 17:00,6.128,deg C,2229157,15499,ABM,HOBO
3/1/2018 18:00,6,deg C,2229157,15499,ABM,HOBO
3/1/2018 19:00,5.847,deg C,2229157,15499,ABM,HOBO
3/1/2018 20:00,5.719,deg C,2229157,15499,ABM,HOBO
3/1/2018 21:00,5.616,deg C,2229157,15499,ABM,HOBO
3/1/2018 22:00,5.539,deg C,2229157,15499,ABM,HOBO
3/1/2018 23:00,5.462,deg C,2229157,15499,ABM,HOBO
3/2/2018 0:00,5.411,deg C,2229157,15499,ABM,HOBO
3/2/2018 1:00,5.308,deg C,2229157,15499,ABM,HOBO
3/2/2018 2:00,5.205,deg C,2229157,15499,ABM,HOBO
3/2/2018 3:00,5.024,deg C,2229157,15499,ABM,HOBO
3/2/2018 4:00,4.584,deg C,2229157,15499,ABM,HOBO
3/2/2018 5:00,4.272,deg C,2229157,15499,ABM,HOBO
3/2/2018 6:00,3.958,deg C,2229157,15499,ABM,HOBO
3/2/2018 7:00,3.696,deg C,2229157,15499,ABM,HOBO
3/2/2018 8:00,3.248,deg C,2229157,15499,ABM,HOBO
3/2/2018 9:00,2.93,deg C,2229157,15499,ABM,HOBO
3/2/2018 10:00,2.53,deg C,2229157,15499,ABM,HOBO
3/2/2018 11:00,2.316,deg C,2229157,15499,ABM,HOBO
3/2/2018 12:00,2.37,deg C,2229157,15499,ABM,HOBO
3/2/2018 13:00,2.503,deg C,2229157,15499,ABM,HOBO
3/2/2018 14:00,2.69,deg C,2229157,15499,ABM,HOBO
3/2/2018 15:00,2.877,deg C,2229157,15499,ABM,HOBO
3/2/2018 16:00,3.009,deg C,2229157,15499,ABM,HOBO
3/2/2018 17:00,3.063,deg C,2229157,15499,ABM,HOBO
3/2/2018 18:00,3.116,deg C,2229157,15499,ABM,HOBO
3/2/2018 19:00,3.116,deg C,2229157,15499,ABM,HOBO
3/2/2018 20:00,3.089,deg C,2229157,15499,ABM,HOBO
3/2/2018 21:00,3.063,deg C,2229157,15499,ABM,HOBO
3/2/2018 22:00,2.983,deg C,2229157,15499,ABM,HOBO
3/2/2018 23:00,2.877,deg C,2229157,15499,ABM,HOBO
3/3/2018 0:00,2.77,deg C,2229157,15499,ABM,HOBO
3/3/2018 1:00,2.69,deg C,2229157,15499,ABM,HOBO
3/3/2018 2:00,2.637,deg C,2229157,15499,ABM,HOBO
3/3/2018 3:00,2.557,deg C,2229157,15499,ABM,HOBO
3/3/2018 4:00,2.503,deg C,2229157,15499,ABM,HOBO
3/3/2018 5:00,2.45,deg C,2229157,15499,ABM,HOBO
3/3/2018 6:00,2.396,deg C,2229157,15499,ABM,HOBO
3/3/2018 7:00,2.37,deg C,2229157,15499,ABM,HOBO
3/3/2018 8:00,2.343,deg C,2229157,15499,ABM,HOBO
3/3/2018 9:00,2.37,deg C,2229157,15499,ABM,HOBO
3/3/2018 10:00,2.503,deg C,2229157,15499,ABM,HOBO
3/3/2018 11:00,2.797,deg C,2229157,15499,ABM,HOBO
3/3/2018 12:00,3.38,deg C,2229157,15499,ABM,HOBO
3/3/2018 13:00,3.932,deg C,2229157,15499,ABM,HOBO
3/3/2018 14:00,4.089,deg C,2229157,15499,ABM,HOBO
3/3/2018 15:00,4.168,deg C,2229157,15499,ABM,HOBO
3/3/2018 16:00,4.115,deg C,2229157,15499,ABM,HOBO
3/3/2018 17:00,4.168,deg C,2229157,15499,ABM,HOBO
3/3/2018 18:00,4.168,deg C,2229157,15499,ABM,HOBO
3/3/2018 19:00,4.063,deg C,2229157,15499,ABM,HOBO
3/3/2018 20:00,3.932,deg C,2229157,15499,ABM,HOBO
3/3/2018 21:00,3.827,deg C,2229157,15499,ABM,HOBO
3/3/2018 22:00,3.749,deg C,2229157,15499,ABM,HOBO
3/3/2018 23:00,3.67,deg C,2229157,15499,ABM,HOBO
3/4/2018 0:00,3.617,deg C,2229157,15499,ABM,HOBO
3/4/2018 1:00,3.538,deg C,2229157,15499,ABM,HOBO
3/4/2018 2:00,3.485,deg C,2229157,15499,ABM,HOBO
3/4/2018 3:00,3.433,deg C,2229157,15499,ABM,HOBO
3/4/2018 4:00,3.38,deg C,2229157,15499,ABM,HOBO
3/4/2018 5:00,3.327,deg C,2229157,15499,ABM,HOBO
3/4/2018 6:00,3.274,deg C,2229157,15499,ABM,HOBO
3/4/2018 7:00,3.221,deg C,2229157,15499,ABM,HOBO
3/4/2018 8:00,3.168,deg C,2229157,15499,ABM,HOBO
3/4/2018 9:00,3.195,deg C,2229157,15499,ABM,HOBO
3/4/2018 10:00,3.221,deg C,2229157,15499,ABM,HOBO
3/4/2018 11:00,3.274,deg C,2229157,15499,ABM,HOBO
3/4/2018 12:00,3.38,deg C,2229157,15499,ABM,HOBO
3/4/2018 13:00,3.564,deg C,2229157,15499,ABM,HOBO
3/4/2018 14:00,3.749,deg C,2229157,15499,ABM,HOBO
3/4/2018 15:00,3.749,deg C,2229157,15499,ABM,HOBO
3/4/2018 16:00,3.749,deg C,2229157,15499,ABM,HOBO
3/4/2018 17:00,3.854,deg C,2229157,15499,ABM,HOBO
3/4/2018 18:00,3.696,deg C,2229157,15499,ABM,HOBO
3/4/2018 19:00,3.538,deg C,2229157,15499,ABM,HOBO
3/4/2018 20:00,3.38,deg C,2229157,15499,ABM,HOBO
3/4/2018 21:00,3.195,deg C,2229157,15499,ABM,HOBO
3/4/2018 22:00,3.036,deg C,2229157,15499,ABM,HOBO
3/4/2018 23:00,2.903,deg C,2229157,15499,ABM,HOBO
3/5/2018 0:00,2.797,deg C,2229157,15499,ABM,HOBO
3/5/2018 1:00,2.69,deg C,2229157,15499,ABM,HOBO
3/5/2018 2:00,2.637,deg C,2229157,15499,ABM,HOBO
3/5/2018 3:00,2.557,deg C,2229157,15499,ABM,HOBO
3/5/2018 4:00,2.477,deg C,2229157,15499,ABM,HOBO
3/5/2018 5:00,2.45,deg C,2229157,15499,ABM,HOBO
3/5/2018 6:00,2.37,deg C,2229157,15499,ABM,HOBO
3/5/2018 7:00,2.343,deg C,2229157,15499,ABM,HOBO
3/5/2018 8:00,2.316,deg C,2229157,15499,ABM,HOBO
3/5/2018 9:00,2.343,deg C,2229157,15499,ABM,HOBO
3/5/2018 10:00,2.423,deg C,2229157,15499,ABM,HOBO
3/5/2018 11:00,2.53,deg C,2229157,15499,ABM,HOBO
3/5/2018 12:00,2.69,deg C,2229157,15499,ABM,HOBO
3/5/2018 13:00,2.903,deg C,2229157,15499,ABM,HOBO
3/5/2018 14:00,3.221,deg C,2229157,15499,ABM,HOBO
3/5/2018 15:00,3.406,deg C,2229157,15499,ABM,HOBO
3/5/2018 16:00,3.617,deg C,2229157,15499,ABM,HOBO
3/5/2018 17:00,3.643,deg C,2229157,15499,ABM,HOBO
3/5/2018 18:00,3.564,deg C,2229157,15499,ABM,HOBO
3/5/2018 19:00,3.354,deg C,2229157,15499,ABM,HOBO
3/5/2018 20:00,3.168,deg C,2229157,15499,ABM,HOBO
3/5/2018 21:00,2.983,deg C,2229157,15499,ABM,HOBO
3/5/2018 22:00,2.823,deg C,2229157,15499,ABM,HOBO
3/5/2018 23:00,2.744,deg C,2229157,15499,ABM,HOBO
3/6/2018 0:00,2.637,deg C,2229157,15499,ABM,HOBO
3/6/2018 1:00,2.503,deg C,2229157,15499,ABM,HOBO
3/6/2018 2:00,2.37,deg C,2229157,15499,ABM,HOBO
3/6/2018 3:00,2.209,deg C,2229157,15499,ABM,HOBO
3/6/2018 4:00,2.047,deg C,2229157,15499,ABM,HOBO
3/6/2018 5:00,1.913,deg C,2229157,15499,ABM,HOBO
3/6/2018 6:00,1.778,deg C,2229157,15499,ABM,HOBO
3/6/2018 7:00,1.643,deg C,2229157,15499,ABM,HOBO
3/6/2018 8:00,1.507,deg C,2229157,15499,ABM,HOBO
3/6/2018 9:00,1.534,deg C,2229157,15499,ABM,HOBO
3/6/2018 10:00,1.832,deg C,2229157,15499,ABM,HOBO
3/6/2018 11:00,2.343,deg C,2229157,15499,ABM,HOBO
3/6/2018 12:00,3.089,deg C,2229157,15499,ABM,HOBO
3/6/2018 13:00,3.485,deg C,2229157,15499,ABM,HOBO
3/6/2018 14:00,4.063,deg C,2229157,15499,ABM,HOBO
3/6/2018 15:00,4.272,deg C,2229157,15499,ABM,HOBO
3/6/2018 16:00,4.272,deg C,2229157,15499,ABM,HOBO
3/6/2018 17:00,4.115,deg C,2229157,15499,ABM,HOBO
3/6/2018 18:00,3.854,deg C,2229157,15499,ABM,HOBO
3/6/2018 19:00,3.591,deg C,2229157,15499,ABM,HOBO
3/6/2018 20:00,3.327,deg C,2229157,15499,ABM,HOBO
3/6/2018 21:00,3.142,deg C,2229157,15499,ABM,HOBO
3/6/2018 22:00,3.089,deg C,2229157,15499,ABM,HOBO
3/6/2018 23:00,3.009,deg C,2229157,15499,ABM,HOBO
3/7/2018 0:00,2.93,deg C,2229157,15499,ABM,HOBO
3/7/2018 1:00,2.877,deg C,2229157,15499,ABM,HOBO
3/7/2018 2:00,2.823,deg C,2229157,15499,ABM,HOBO
3/7/2018 3:00,2.77,deg C,2229157,15499,ABM,HOBO
3/7/2018 4:00,2.69,deg C,2229157,15499,ABM,HOBO
3/7/2018 5:00,2.637,deg C,2229157,15499,ABM,HOBO
3/7/2018 6:00,2.477,deg C,2229157,15499,ABM,HOBO
3/7/2018 7:00,2.209,deg C,2229157,15499,ABM,HOBO
3/7/2018 8:00,2.182,deg C,2229157,15499,ABM,HOBO
3/7/2018 9:00,2.155,deg C,2229157,15499,ABM,HOBO
3/7/2018 10:00,2.209,deg C,2229157,15499,ABM,HOBO
3/7/2018 11:00,2.37,deg C,2229157,15499,ABM,HOBO
3/7/2018 12:00,2.45,deg C,2229157,15499,ABM,HOBO
3/7/2018 13:00,2.557,deg C,2229157,15499,ABM,HOBO
3/7/2018 14:00,2.53,deg C,2229157,15499,ABM,HOBO
3/7/2018 15:00,2.262,deg C,2229157,15499,ABM,HOBO
3/7/2018 16:00,1.697,deg C,2229157,15499,ABM,HOBO
3/7/2018 17:00,1.344,deg C,2229157,15499,ABM,HOBO
3/7/2018 18:00,1.18,deg C,2229157,15499,ABM,HOBO
3/7/2018 19:00,0.742,deg C,2229157,15499,ABM,HOBO
3/7/2018 20:00,0.163,deg C,2229157,15499,ABM,HOBO
3/7/2018 21:00,-0.143,deg C,2229157,15499,ABM,HOBO
3/7/2018 22:00,-0.032,deg C,2229157,15499,ABM,HOBO
3/7/2018 23:00,0.079,deg C,2229157,15499,ABM,HOBO
3/8/2018 0:00,0.218,deg C,2229157,15499,ABM,HOBO
3/8/2018 1:00,0.356,deg C,2229157,15499,ABM,HOBO
3/8/2018 2:00,0.356,deg C,2229157,15499,ABM,HOBO
3/8/2018 3:00,0.246,deg C,2229157,15499,ABM,HOBO
3/8/2018 4:00,0.301,deg C,2229157,15499,ABM,HOBO
3/8/2018 5:00,0.412,deg C,2229157,15499,ABM,HOBO
3/8/2018 6:00,0.577,deg C,2229157,15499,ABM,HOBO
3/8/2018 7:00,0.715,deg C,2229157,15499,ABM,HOBO
3/8/2018 8:00,0.825,deg C,2229157,15499,ABM,HOBO
3/8/2018 9:00,1.017,deg C,2229157,15499,ABM,HOBO
3/8/2018 10:00,1.289,deg C,2229157,15499,ABM,HOBO
3/8/2018 11:00,1.561,deg C,2229157,15499,ABM,HOBO
3/8/2018 12:00,2.101,deg C,2229157,15499,ABM,HOBO
3/8/2018 13:00,2.423,deg C,2229157,15499,ABM,HOBO
3/8/2018 14:00,2.477,deg C,2229157,15499,ABM,HOBO
3/8/2018 15:00,2.77,deg C,2229157,15499,ABM,HOBO
3/8/2018 16:00,2.85,deg C,2229157,15499,ABM,HOBO
3/8/2018 17:00,2.983,deg C,2229157,15499,ABM,HOBO
3/8/2018 18:00,2.956,deg C,2229157,15499,ABM,HOBO
3/8/2018 19:00,2.69,deg C,2229157,15499,ABM,HOBO
3/8/2018 20:00,2.477,deg C,2229157,15499,ABM,HOBO
3/8/2018 21:00,2.262,deg C,2229157,15499,ABM,HOBO
3/8/2018 22:00,2.101,deg C,2229157,15499,ABM,HOBO
3/8/2018 23:00,1.94,deg C,2229157,15499,ABM,HOBO
3/9/2018 0:00,1.805,deg C,2229157,15499,ABM,HOBO
3/9/2018 1:00,1.67,deg C,2229157,15499,ABM,HOBO
3/9/2018 2:00,1.534,deg C,2229157,15499,ABM,HOBO
3/9/2018 3:00,1.371,deg C,2229157,15499,ABM,HOBO
3/9/2018 4:00,1.18,deg C,2229157,15499,ABM,HOBO
3/9/2018 5:00,1.017,deg C,2229157,15499,ABM,HOBO
3/9/2018 6:00,0.907,deg C,2229157,15499,ABM,HOBO
3/9/2018 7:00,0.852,deg C,2229157,15499,ABM,HOBO
3/9/2018 8:00,0.825,deg C,2229157,15499,ABM,HOBO
3/9/2018 9:00,0.907,deg C,2229157,15499,ABM,HOBO
3/9/2018 10:00,1.071,deg C,2229157,15499,ABM,HOBO
3/9/2018 11:00,1.507,deg C,2229157,15499,ABM,HOBO
3/9/2018 12:00,1.886,deg C,2229157,15499,ABM,HOBO
3/9/2018 13:00,2.343,deg C,2229157,15499,ABM,HOBO
3/9/2018 14:00,2.744,deg C,2229157,15499,ABM,HOBO
3/9/2018 15:00,2.983,deg C,2229157,15499,ABM,HOBO
3/9/2018 16:00,3.116,deg C,2229157,15499,ABM,HOBO
3/9/2018 17:00,3.116,deg C,2229157,15499,ABM,HOBO
3/9/2018 18:00,2.956,deg C,2229157,15499,ABM,HOBO
3/9/2018 19:00,2.77,deg C,2229157,15499,ABM,HOBO
3/9/2018 20:00,2.61,deg C,2229157,15499,ABM,HOBO
3/9/2018 21:00,2.423,deg C,2229157,15499,ABM,HOBO
3/9/2018 22:00,2.209,deg C,2229157,15499,ABM,HOBO
3/9/2018 23:00,2.101,deg C,2229157,15499,ABM,HOBO
3/10/2018 0:00,2.047,deg C,2229157,15499,ABM,HOBO
3/10/2018 1:00,1.94,deg C,2229157,15499,ABM,HOBO
3/10/2018 2:00,1.832,deg C,2229157,15499,ABM,HOBO
3/10/2018 3:00,1.751,deg C,2229157,15499,ABM,HOBO
3/10/2018 4:00,1.697,deg C,2229157,15499,ABM,HOBO
3/10/2018 5:00,1.615,deg C,2229157,15499,ABM,HOBO
3/10/2018 6:00,1.507,deg C,2229157,15499,ABM,HOBO
3/10/2018 7:00,1.398,deg C,2229157,15499,ABM,HOBO
3/10/2018 8:00,1.289,deg C,2229157,15499,ABM,HOBO
3/10/2018 9:00,1.317,deg C,2229157,15499,ABM,HOBO
3/10/2018 10:00,1.588,deg C,2229157,15499,ABM,HOBO
3/10/2018 11:00,2.155,deg C,2229157,15499,ABM,HOBO
3/10/2018 12:00,2.584,deg C,2229157,15499,ABM,HOBO
3/10/2018 13:00,2.983,deg C,2229157,15499,ABM,HOBO
3/10/2018 14:00,3.116,deg C,2229157,15499,ABM,HOBO
3/10/2018 15:00,3.248,deg C,2229157,15499,ABM,HOBO
3/10/2018 16:00,3.38,deg C,2229157,15499,ABM,HOBO
3/10/2018 17:00,3.274,deg C,2229157,15499,ABM,HOBO
3/10/2018 18:00,3.036,deg C,2229157,15499,ABM,HOBO
3/10/2018 19:00,2.85,deg C,2229157,15499,ABM,HOBO
3/10/2018 20:00,2.637,deg C,2229157,15499,ABM,HOBO
3/10/2018 21:00,2.37,deg C,2229157,15499,ABM,HOBO
3/10/2018 22:00,2.128,deg C,2229157,15499,ABM,HOBO
3/10/2018 23:00,1.94,deg C,2229157,15499,ABM,HOBO
3/11/2018 0:00,1.751,deg C,2229157,15499,ABM,HOBO
3/11/2018 1:00,1.588,deg C,2229157,15499,ABM,HOBO
3/11/2018 2:00,1.425,deg C,2229157,15499,ABM,HOBO
3/11/2018 3:00,1.262,deg C,2229157,15499,ABM,HOBO
3/11/2018 4:00,1.126,deg C,2229157,15499,ABM,HOBO
3/11/2018 5:00,0.962,deg C,2229157,15499,ABM,HOBO
3/11/2018 6:00,0.852,deg C,2229157,15499,ABM,HOBO
3/11/2018 7:00,0.77,deg C,2229157,15499,ABM,HOBO
3/11/2018 8:00,0.742,deg C,2229157,15499,ABM,HOBO
3/11/2018 9:00,0.825,deg C,2229157,15499,ABM,HOBO
3/11/2018 10:00,1.18,deg C,2229157,15499,ABM,HOBO
3/11/2018 11:00,1.805,deg C,2229157,15499,ABM,HOBO
3/11/2018 12:00,2.69,deg C,2229157,15499,ABM,HOBO
3/11/2018 13:00,3.406,deg C,2229157,15499,ABM,HOBO
3/11/2018 14:00,3.801,deg C,2229157,15499,ABM,HOBO
3/11/2018 15:00,4.011,deg C,2229157,15499,ABM,HOBO
3/11/2018 16:00,4.063,deg C,2229157,15499,ABM,HOBO
3/11/2018 17:00,3.854,deg C,2229157,15499,ABM,HOBO
3/11/2018 18:00,3.538,deg C,2229157,15499,ABM,HOBO
3/11/2018 19:00,3.168,deg C,2229157,15499,ABM,HOBO
3/11/2018 20:00,2.85,deg C,2229157,15499,ABM,HOBO
3/11/2018 21:00,2.61,deg C,2229157,15499,ABM,HOBO
3/11/2018 22:00,2.396,deg C,2229157,15499,ABM,HOBO
3/11/2018 23:00,2.209,deg C,2229157,15499,ABM,HOBO
3/12/2018 0:00,2.047,deg C,2229157,15499,ABM,HOBO
3/12/2018 1:00,1.913,deg C,2229157,15499,ABM,HOBO
3/12/2018 2:00,1.751,deg C,2229157,15499,ABM,HOBO
3/12/2018 3:00,1.588,deg C,2229157,15499,ABM,HOBO
3/12/2018 4:00,1.425,deg C,2229157,15499,ABM,HOBO
3/12/2018 5:00,1.289,deg C,2229157,15499,ABM,HOBO
3/12/2018 6:00,1.153,deg C,2229157,15499,ABM,HOBO
3/12/2018 7:00,0.989,deg C,2229157,15499,ABM,HOBO
3/12/2018 8:00,0.88,deg C,2229157,15499,ABM,HOBO
3/12/2018 9:00,0.962,deg C,2229157,15499,ABM,HOBO
3/12/2018 10:00,1.344,deg C,2229157,15499,ABM,HOBO
3/12/2018 11:00,1.994,deg C,2229157,15499,ABM,HOBO
3/12/2018 12:00,2.77,deg C,2229157,15499,ABM,HOBO
3/12/2018 13:00,3.168,deg C,2229157,15499,ABM,HOBO
3/12/2018 14:00,3.67,deg C,2229157,15499,ABM,HOBO
3/12/2018 15:00,3.854,deg C,2229157,15499,ABM,HOBO
3/12/2018 16:00,3.749,deg C,2229157,15499,ABM,HOBO
3/12/2018 17:00,3.696,deg C,2229157,15499,ABM,HOBO
3/12/2018 18:00,3.538,deg C,2229157,15499,ABM,HOBO
3/12/2018 19:00,3.354,deg C,2229157,15499,ABM,HOBO
3/12/2018 20:00,3.221,deg C,2229157,15499,ABM,HOBO
3/12/2018 21:00,3.116,deg C,2229157,15499,ABM,HOBO
3/12/2018 22:00,3.009,deg C,2229157,15499,ABM,HOBO
3/12/2018 23:00,2.93,deg C,2229157,15499,ABM,HOBO
3/13/2018 0:00,2.85,deg C,2229157,15499,ABM,HOBO
3/13/2018 1:00,2.797,deg C,2229157,15499,ABM,HOBO
3/13/2018 2:00,2.69,deg C,2229157,15499,ABM,HOBO
3/13/2018 3:00,2.396,deg C,2229157,15499,ABM,HOBO
3/13/2018 4:00,2.128,deg C,2229157,15499,ABM,HOBO
3/13/2018 5:00,1.994,deg C,2229157,15499,ABM,HOBO
3/13/2018 6:00,1.859,deg C,2229157,15499,ABM,HOBO
3/13/2018 7:00,1.751,deg C,2229157,15499,ABM,HOBO
3/13/2018 8:00,1.615,deg C,2229157,15499,ABM,HOBO
3/13/2018 9:00,1.453,deg C,2229157,15499,ABM,HOBO
3/13/2018 10:00,1.126,deg C,2229157,15499,ABM,HOBO
3/13/2018 11:00,0.907,deg C,2229157,15499,ABM,HOBO
3/13/2018 12:00,0.632,deg C,2229157,15499,ABM,HOBO
3/13/2018 13:00,0.77,deg C,2229157,15499,ABM,HOBO
3/13/2018 14:00,0.962,deg C,2229157,15499,ABM,HOBO
3/13/2018 15:00,1.208,deg C,2229157,15499,ABM,HOBO
3/13/2018 16:00,1.425,deg C,2229157,15499,ABM,HOBO
3/13/2018 17:00,1.561,deg C,2229157,15499,ABM,HOBO
3/13/2018 18:00,1.588,deg C,2229157,15499,ABM,HOBO
3/13/2018 19:00,1.615,deg C,2229157,15499,ABM,HOBO
3/13/2018 20:00,1.588,deg C,2229157,15499,ABM,HOBO
3/13/2018 21:00,1.561,deg C,2229157,15499,ABM,HOBO
3/13/2018 22:00,1.534,deg C,2229157,15499,ABM,HOBO
3/13/2018 23:00,1.48,deg C,2229157,15499,ABM,HOBO
3/14/2018 0:00,1.398,deg C,2229157,15499,ABM,HOBO
3/14/2018 1:00,1.344,deg C,2229157,15499,ABM,HOBO
3/14/2018 2:00,1.235,deg C,2229157,15499,ABM,HOBO
3/14/2018 3:00,1.208,deg C,2229157,15499,ABM,HOBO
3/14/2018 4:00,1.18,deg C,2229157,15499,ABM,HOBO
3/14/2018 5:00,1.126,deg C,2229157,15499,ABM,HOBO
3/14/2018 6:00,1.044,deg C,2229157,15499,ABM,HOBO
3/14/2018 7:00,0.962,deg C,2229157,15499,ABM,HOBO
3/14/2018 8:00,0.88,deg C,2229157,15499,ABM,HOBO
3/14/2018 9:00,0.962,deg C,2229157,15499,ABM,HOBO
3/14/2018 10:00,1.235,deg C,2229157,15499,ABM,HOBO
3/14/2018 11:00,1.886,deg C,2229157,15499,ABM,HOBO
3/14/2018 12:00,2.797,deg C,2229157,15499,ABM,HOBO
3/14/2018 13:00,3.327,deg C,2229157,15499,ABM,HOBO
3/14/2018 14:00,3.485,deg C,2229157,15499,ABM,HOBO
3/14/2018 15:00,3.722,deg C,2229157,15499,ABM,HOBO
3/14/2018 16:00,3.696,deg C,2229157,15499,ABM,HOBO
3/14/2018 17:00,3.538,deg C,2229157,15499,ABM,HOBO
3/14/2018 18:00,3.168,deg C,2229157,15499,ABM,HOBO
3/14/2018 19:00,2.85,deg C,2229157,15499,ABM,HOBO
3/14/2018 20:00,2.637,deg C,2229157,15499,ABM,HOBO
3/14/2018 21:00,2.423,deg C,2229157,15499,ABM,HOBO
3/14/2018 22:00,2.262,deg C,2229157,15499,ABM,HOBO
3/14/2018 23:00,2.128,deg C,2229157,15499,ABM,HOBO
3/15/2018 0:00,1.994,deg C,2229157,15499,ABM,HOBO
3/15/2018 1:00,1.859,deg C,2229157,15499,ABM,HOBO
3/15/2018 2:00,1.724,deg C,2229157,15499,ABM,HOBO
3/15/2018 3:00,1.615,deg C,2229157,15499,ABM,HOBO
3/15/2018 4:00,1.48,deg C,2229157,15499,ABM,HOBO
3/15/2018 5:00,1.398,deg C,2229157,15499,ABM,HOBO
3/15/2018 6:00,1.289,deg C,2229157,15499,ABM,HOBO
3/15/2018 7:00,1.208,deg C,2229157,15499,ABM,HOBO
3/15/2018 8:00,1.18,deg C,2229157,15499,ABM,HOBO
3/15/2018 9:00,1.289,deg C,2229157,15499,ABM,HOBO
3/15/2018 10:00,1.48,deg C,2229157,15499,ABM,HOBO
3/15/2018 11:00,1.886,deg C,2229157,15499,ABM,HOBO
3/15/2018 12:00,2.69,deg C,2229157,15499,ABM,HOBO
3/15/2018 13:00,3.512,deg C,2229157,15499,ABM,HOBO
3/15/2018 14:00,3.854,deg C,2229157,15499,ABM,HOBO
3/15/2018 15:00,3.88,deg C,2229157,15499,ABM,HOBO
3/15/2018 16:00,3.958,deg C,2229157,15499,ABM,HOBO
3/15/2018 17:00,3.827,deg C,2229157,15499,ABM,HOBO
3/15/2018 18:00,3.538,deg C,2229157,15499,ABM,HOBO
3/15/2018 19:00,3.221,deg C,2229157,15499,ABM,HOBO
3/15/2018 20:00,2.903,deg C,2229157,15499,ABM,HOBO
3/15/2018 21:00,2.637,deg C,2229157,15499,ABM,HOBO
3/15/2018 22:00,2.423,deg C,2229157,15499,ABM,HOBO
3/15/2018 23:00,2.236,deg C,2229157,15499,ABM,HOBO
3/16/2018 0:00,2.047,deg C,2229157,15499,ABM,HOBO
3/16/2018 1:00,1.886,deg C,2229157,15499,ABM,HOBO
3/16/2018 2:00,1.751,deg C,2229157,15499,ABM,HOBO
3/16/2018 3:00,1.615,deg C,2229157,15499,ABM,HOBO
3/16/2018 4:00,1.48,deg C,2229157,15499,ABM,HOBO
3/16/2018 5:00,1.371,deg C,2229157,15499,ABM,HOBO
3/16/2018 6:00,1.235,deg C,2229157,15499,ABM,HOBO
3/16/2018 7:00,1.071,deg C,2229157,15499,ABM,HOBO
3/16/2018 8:00,0.962,deg C,2229157,15499,ABM,HOBO
3/16/2018 9:00,0.962,deg C,2229157,15499,ABM,HOBO
3/16/2018 10:00,1.126,deg C,2229157,15499,ABM,HOBO
3/16/2018 11:00,1.588,deg C,2229157,15499,ABM,HOBO
3/16/2018 12:00,2.262,deg C,2229157,15499,ABM,HOBO
3/16/2018 13:00,2.983,deg C,2229157,15499,ABM,HOBO
3/16/2018 14:00,3.195,deg C,2229157,15499,ABM,HOBO
3/16/2018 15:00,3.168,deg C,2229157,15499,ABM,HOBO
3/16/2018 16:00,3.116,deg C,2229157,15499,ABM,HOBO
3/16/2018 17:00,2.983,deg C,2229157,15499,ABM,HOBO
3/16/2018 18:00,2.637,deg C,2229157,15499,ABM,HOBO
3/16/2018 19:00,2.182,deg C,2229157,15499,ABM,HOBO
3/16/2018 20:00,1.778,deg C,2229157,15499,ABM,HOBO
3/16/2018 21:00,1.453,deg C,2229157,15499,ABM,HOBO
3/16/2018 22:00,1.235,deg C,2229157,15499,ABM,HOBO
3/16/2018 23:00,1.071,deg C,2229157,15499,ABM,HOBO
3/17/2018 0:00,0.88,deg C,2229157,15499,ABM,HOBO
3/17/2018 1:00,0.742,deg C,2229157,15499,ABM,HOBO
3/17/2018 2:00,0.632,deg C,2229157,15499,ABM,HOBO
3/17/2018 3:00,0.522,deg C,2229157,15499,ABM,HOBO
3/17/2018 4:00,0.356,deg C,2229157,15499,ABM,HOBO
3/17/2018 5:00,0.246,deg C,2229157,15499,ABM,HOBO
3/17/2018 6:00,0.135,deg C,2229157,15499,ABM,HOBO
3/17/2018 7:00,0.079,deg C,2229157,15499,ABM,HOBO
3/17/2018 8:00,0.079,deg C,2229157,15499,ABM,HOBO
3/17/2018 9:00,0.246,deg C,2229157,15499,ABM,HOBO
3/17/2018 10:00,0.632,deg C,2229157,15499,ABM,HOBO
3/17/2018 11:00,1.262,deg C,2229157,15499,ABM,HOBO
3/17/2018 12:00,2.128,deg C,2229157,15499,ABM,HOBO
3/17/2018 13:00,2.903,deg C,2229157,15499,ABM,HOBO
3/17/2018 14:00,3.327,deg C,2229157,15499,ABM,HOBO
